source_event_index,split,target_class,physical_muon_count,active_hits,active_hit_fraction,total_tot,mean_tot_active,max_tot_active,time_span,z_span,z_mean,radius_mean,radius_std,hit_dir_z_mean,hit_dir_z_std,primary_energy_mc,secondary_energy_mc,total_energy_mc,primary_dir_x_mc,primary_dir_y_mc,primary_dir_z_mc,secondary_dir_x_mc,secondary_dir_y_mc,secondary_dir_z_mc,secondary_direction_present_mc,primary_off_vertical_deg_mc,secondary_off_vertical_deg_mc,rec_dir_x_0,rec_dir_y_0,rec_dir_z_0,rec_dir_x_1,rec_dir_y_1,rec_dir_z_1
5003,train,0,1,75,0.146484375,2234.0,29.786666666666665,88.0,1848.0,143.394,104.27111328125,739.48359375,1785.05265010557,-0.11030248006184896,0.6143835472652948,1660.1140644071802,1660.1140644071802,3320.2281288143604,0.26321846062595605,0.8205818686621328,-0.507308031484486,0.0,0.0,0.0,False,59.51531515340324,,0.26321846062595605,0.8205818686621328,-0.507308031484486,0.26321846062595605,0.8205818686621328,-0.507308031484486
5004,train,0,1,69,0.134765625,1731.0,25.08695652173913,71.0,2033.0,163.20901,133.51443614130434,736.0189085144928,1864.9877591284458,-0.07453173485355101,0.6152497553738009,1576.833048898417,1576.833048898417,3153.666097796834,0.4719506052038936,-0.05839541516065123,-0.8796889232767989,0.0,0.0,0.0,False,28.395138831110668,,0.4719506052038936,-0.05839541516065123,-0.8796889232767989,0.4719506052038936,-0.05839541516065123,-0.8796889232767989
5005,train,1,2,74,0.14453125,1907.0,25.77027027027027,65.0,1912.0,153.587,141.31308065878378,745.190456081081,1812.992642226106,0.0918495461747453,0.5778502649052252,777.8932184958617,206.56028326512921,984.4535017609909,0.4501681340724821,-0.44565032038874264,-0.7737857862503749,0.4501681340724821,-0.44565032038874264,-0.7737857862503749,True,39.304922901792466,39.304922901792466,0.4501681340724821,-0.44565032038874264,-0.7737857862503749,0.4501681340724821,-0.44565032038874264,-0.7737857862503749
5006,test,0,1,77,0.150390625,1865.0,24.22077922077922,36.0,2082.0,144.376,74.73644226866882,734.312702922078,1745.3783113760007,-0.11321528546221844,0.6221951867099234,185.1621131801095,185.1621131801095,370.324226360219,0.7826425451454253,0.19926450824189648,-0.5897154417881612,0.0,0.0,0.0,False,53.86318231234327,,0.7826425451454253,0.19926450824189648,-0.5897154417881612,0.7826425451454253,0.19926450824189648,-0.5897154417881612
5007,train,1,2,48,0.09375,1158.0,24.125,33.0,2024.0,162.991,77.83375040690105,737.0721028645834,2291.674007926267,-0.3390961488087972,1.1594976778661423,891.477790037476,493.1587977572969,1384.6365877947728,-0.27290988234251157,-0.6162423905654687,-0.7387594413541886,-0.27290988234251157,-0.6162423905654687,-0.7387594413541886,True,42.37415403826163,42.37415403826163,-0.27290988234251157,-0.6162423905654687,-0.7387594413541886,-0.27290988234251157,-0.6162423905654687,-0.7387594413541886
5008,train,2,3,66,0.12890625,1590.0,24.09090909090909,49.0,1848.0,152.61499,128.69645182291666,740.0065696022727,1923.709074095366,-0.06764269597602612,0.5463069982065764,5476.24553188477,145.9839632369908,5622.229495121761,-0.3803886189221406,-0.35917606678314656,-0.8522306328950486,-0.3803886189221406,-0.35917606678314656,-0.8522306328950486,True,31.544879433931793,31.544879433931793,-0.3803886189221406,-0.35917606678314656,-0.8522306328950486,-0.3803886189221406,-0.35917606678314656,-0.8522306328950486
5009,train,2,3,105,0.205078125,2787.0,26.542857142857144,84.0,2024.5,135.29199,62.36145833333333,734.3153273809523,1445.771468157891,-0.14010613759358723,0.5989306797739639,2079.0701192516135,161.70974929468196,2240.7798685462953,0.38233886668947514,0.29641274927675537,-0.875189392694406,0.38233886668947514,0.29641274927675537,-0.875189392694406,True,28.932601881679165,28.932601881679165,0.38233886668947514,0.29641274927675537,-0.875189392694406,0.38233886668947514,0.29641274927675537,-0.875189392694406
5010,test,2,3,92,0.1796875,2123.0,23.07608695652174,50.0,2140.0,153.21301,98.84776239809783,737.7634171195652,1576.380944823436,-0.08675532755644424,0.5637127556511319,608.3764626754481,341.32402633858925,949.7004890140374,-0.44392685171518026,-0.2398464562159029,-0.8633670295806537,-0.44392685171518026,-0.2398464562159029,-0.8633670295806537,True,30.303238782798864,30.303238782798864,-0.44392685171518026,-0.2398464562159029,-0.8633670295806537,-0.44392685171518026,-0.2398464562159029,-0.8633670295806537
5011,train,1,2,55,0.107421875,1427.0,25.945454545454545,51.0,1864.0,152.79799,117.31330788352273,733.9754971590909,2115.752348916879,-0.007593354311856357,0.538862768460979,820.0363687062212,630.5453590675718,1450.5817277737929,-0.5567890803093762,-0.23432753380328242,-0.7969168883578203,-0.5567890803093762,-0.23432753380328242,-0.7969168883578203,True,37.16331267496571,37.16331267496571,-0.5567890803093762,-0.23432753380328242,-0.7969168883578203,-0.5567890803093762,-0.23432753380328242,-0.7969168883578203
5012,train,0,1,75,0.146484375,1838.0,24.506666666666668,44.0,2319.0,162.603,95.49197916666667,733.1760416666667,1769.8113221279123,-0.016780799229939778,0.5270439038981075,481.7130281339507,481.7130281339507,963.4260562679013,0.3113052313530774,0.12345925438690232,-0.9422562631463041,0.0,0.0,0.0,False,19.56601449637676,,0.3113052313530774,0.12345925438690232,-0.9422562631463041,0.3113052313530774,0.12345925438690232,-0.9422562631463041
5013,train,1,2,71,0.138671875,1737.0,24.464788732394368,41.0,1956.0,162.79901,151.48951914612675,742.4651188380282,1850.4307839869984,-0.12031952763946963,0.6366553189108433,759.1980115392433,671.1659455640184,1430.3639571032618,-0.4713091415111579,0.3824551764014306,-0.794729973746911,-0.4713091415111579,0.3824551764014306,-0.794729973746911,True,37.37024157540874,37.37024157540874,-0.4713091415111579,0.3824551764014306,-0.794729973746911,-0.4713091415111579,0.3824551764014306,-0.794729973746911
5014,val,0,1,49,0.095703125,1200.0,24.489795918367346,38.0,1948.0,163.219,79.05275430484694,733.6297831632653,2255.1543373225554,-0.29823075508584784,1.0566899252202269,175.95449666622193,175.95449666622193,351.90899333244386,0.8284939826629946,-0.0019499661486261377,-0.5599945699051276,0.0,0.0,0.0,False,55.94457778381185,,0.8284939826629946,-0.0019499661486261377,-0.5599945699051276,0.8284939826629946,-0.0019499661486261377,-0.5599945699051276
5015,test,0,1,59,0.115234375,1415.0,23.983050847457626,53.0,2088.0,162.728,116.39605402542372,733.8169359110169,2033.377516396831,-0.10649855662200411,0.6483610433083299,114.74447817481675,114.74447817481675,229.4889563496335,-0.323232508009476,-0.16072355381385578,-0.93257100802853,0.0,0.0,0.0,False,21.160797985503457,,-0.323232508009476,-0.16072355381385578,-0.93257100802853,-0.323232508009476,-0.16072355381385578,-0.93257100802853
5016,train,0,1,50,0.09765625,1275.0,25.5,58.0,2028.0,153.267,67.399580078125,740.163359375,2249.9252114183096,-0.2957452392578125,1.0334693456730768,204.90861116284188,204.90861116284188,409.81722232568376,0.21914882067422564,-0.7030923322979135,-0.6764872257929018,0.0,0.0,0.0,False,47.43025141651743,,0.21914882067422564,-0.7030923322979135,-0.6764872257929018,0.21914882067422564,-0.7030923322979135,-0.6764872257929018
5017,test,0,1,54,0.10546875,1360.0,25.185185185185187,36.0,2168.0,162.771,87.85370551215277,733.51953125,2136.263821188948,0.021166368767067237,0.5526236154308483,295.8904174245787,295.8904174245787,591.7808348491574,0.03161528345827559,-0.49525018282707595,-0.8681749421986336,0.0,0.0,0.0,False,29.752756304806113,,0.03161528345827559,-0.49525018282707595,-0.8681749421986336,0.03161528345827559,-0.49525018282707595,-0.8681749421986336
5018,val,2,3,67,0.130859375,1677.0,25.029850746268657,50.0,2186.0,163.372,84.22527985074628,744.8682952425373,1919.6836931907403,-0.0038346016584937252,0.5053454244211749,406.9927966283988,36.710637656365506,443.70343428476434,0.026308609949671585,-0.20423833816634446,-0.9785676053628415,0.026308609949671585,-0.20423833816634446,-0.9785676053628415,True,11.883700805483405,11.883700805483405,0.026308609949671585,-0.20423833816634446,-0.9785676053628415,0.026308609949671585,-0.20423833816634446,-0.9785676053628415
5019,train,1,2,147,0.287109375,3914.0,26.625850340136054,66.0,2324.0,153.815,78.83595078656462,744.484375,1173.1728705457688,0.016293360262500996,0.508944492463193,2595.4545562265453,2021.086321566718,4616.5408777932635,0.07668916730525999,0.3242605089292522,-0.9428541212546977,0.07668916730525999,0.3242605089292522,-0.9428541212546977,True,19.463470526970944,19.463470526970944,0.07668916730525999,0.3242605089292522,-0.9428541212546977,0.07668916730525999,0.3242605089292522,-0.9428541212546977
5020,train,1,2,53,0.103515625,1342.0,25.32075471698113,55.0,1696.0,162.681,96.62205188679245,736.2267099056604,2166.6347687223224,-0.13824583449453678,0.685650465605147,451.8250260972526,335.3303935630849,787.1554196603374,0.42807521780707436,-0.42654841276914823,-0.7967484292193779,0.42807521780707436,-0.42654841276914823,-0.7967484292193779,True,37.17928751255386,37.17928751255386,0.42807521780707436,-0.42654841276914823,-0.7967484292193779,0.42807521780707436,-0.42654841276914823,-0.7967484292193779
5021,train,1,2,46,0.08984375,1192.0,25.91304347826087,47.0,1132.0,126.232994,111.25900135869566,731.1108186141304,2327.026451822741,0.04648915062779966,0.5220665127238123,599.6768444616494,242.10739268154958,841.7842371431989,0.7461646664352788,-0.11950367877074007,-0.6549482127037137,0.7461646664352788,-0.11950367877074007,-0.6549482127037137,True,49.084276715293534,49.084276715293534,0.7461646664352788,-0.11950367877074007,-0.6549482127037137,0.7461646664352788,-0.11950367877074007,-0.6549482127037137
5022,train,0,1,45,0.087890625,1151.0,25.57777777777778,38.0,2104.0,133.843,71.34124891493056,734.2276041666667,2365.3029913535406,-0.22322434319390191,0.8991547438706959,807.5147134176287,807.5147134176287,1615.0294268352575,0.11444963171866274,0.751056422668029,-0.6502426714454884,0.0,0.0,0.0,False,49.440099240746356,,0.11444963171866274,0.751056422668029,-0.6502426714454884,0.11444963171866274,0.751056422668029,-0.6502426714454884
5023,train,1,2,64,0.125,1552.0,24.25,38.0,2240.0,163.448,119.47789001464844,739.2678833007812,1955.967347035479,0.0025011077523231506,0.5623908636269453,807.0507176459695,784.2317535008796,1591.282471146849,0.41143792524337175,0.39470497075808525,-0.8215392989567137,0.41143792524337175,0.39470497075808525,-0.8215392989567137,True,34.76081834291109,34.76081834291109,0.41143792524337175,0.39470497075808525,-0.8215392989567137,0.41143792524337175,0.39470497075808525,-0.8215392989567137
5024,train,0,1,35,0.068359375,873.0,24.942857142857143,36.0,2120.0,162.58,129.67840401785713,735.155859375,2713.9912460366104,-0.042060201508658274,0.5198265400404496,167.61015678629224,167.61015678629224,335.2203135725845,-0.32813209815206196,0.5119668400242684,-0.7938635152706608,0.0,0.0,0.0,False,37.45195678435267,,-0.32813209815206196,0.5119668400242684,-0.7938635152706608,-0.32813209815206196,0.5119668400242684,-0.7938635152706608
5025,train,1,2,101,0.197265625,2727.0,27.0,56.0,2343.0,153.667,113.69693688118812,728.7269492574258,1470.0669780915707,-0.04622233740173944,0.5324185743093762,448.4384848599741,59.36328402659174,507.8017688865658,-0.00990273297050199,0.1409537784551059,-0.9899666500539015,-0.00990273297050199,0.1409537784551059,-0.9899666500539015,True,8.12314861919732,8.12314861919732,-0.00990273297050199,0.1409537784551059,-0.9899666500539015,-0.00990273297050199,0.1409537784551059,-0.9899666500539015
5026,train,2,3,368,0.71875,10943.0,29.73641304347826,103.0,2428.0,163.488,91.81848675271739,741.3214164402174,463.84375587379884,-0.043593282284943954,0.5258961902871861,3614.3898412895583,398.03475181769653,4012.4245931072546,-0.12240238413303704,-0.14104831651324964,-0.9824067532174882,-0.12240238413303704,-0.14104831651324964,-0.9824067532174882,True,10.763398311100902,10.763398311100902,-0.12240238413303704,-0.14104831651324964,-0.9824067532174882,-0.12240238413303704,-0.14104831651324964,-0.9824067532174882
5027,train,2,3,62,0.12109375,1596.0,25.741935483870968,45.0,1780.0,143.784,138.4240486391129,733.3698966733871,1975.7870479693954,-0.09507896054175592,0.5911207685136893,882.0046733187156,48.78887141486865,930.7935447335842,-0.7589702218599982,-0.33240166439910374,-0.5598868955731066,-0.7589702218599982,-0.33240166439910374,-0.5598868955731066,True,55.95202382071876,55.95202382071876,-0.7589702218599982,-0.33240166439910374,-0.5598868955731066,-0.7589702218599982,-0.33240166439910374,-0.5598868955731066
5028,train,1,2,141,0.275390625,3681.0,26.106382978723403,57.0,2280.0,163.087,100.64140763519504,730.1432845744681,1184.4038446695536,-0.01738698769968452,0.524059384278486,2402.517252763227,2024.6906474698153,4427.207900233043,0.24009982284770928,0.3664640189848024,-0.8989194612744821,0.24009982284770928,0.3664640189848024,-0.8989194612744821,True,25.983603260247044,25.983603260247044,0.24009982284770928,0.3664640189848024,-0.8989194612744821,0.24009982284770928,0.3664640189848024,-0.8989194612744821
5029,train,0,1,66,0.12890625,1687.0,25.560606060606062,50.0,2104.0,163.547,121.55302290482955,732.380800189394,1903.8935970436817,-0.01738219550161651,0.5801805737797927,127.69122347860454,127.69122347860454,255.38244695720908,-0.37405927096779223,-0.001354602665726864,-0.9274038100281138,0.0,0.0,0.0,False,21.96633350453342,,-0.37405927096779223,-0.001354602665726864,-0.9274038100281138,-0.37405927096779223,-0.001354602665726864,-0.9274038100281138
5030,train,1,2,71,0.138671875,2011.0,28.323943661971832,61.0,1979.5,163.122,130.3087863116197,735.4286971830986,1832.8943099238243,-0.20602782343474912,0.734668624820629,701.9419370539295,584.0390027677454,1285.9809398216748,0.5898372806826223,-0.3892347811418279,-0.7075226268229184,0.5898372806826223,-0.3892347811418279,-0.7075226268229184,True,44.966294749174274,44.966294749174274,0.5898372806826223,-0.3892347811418279,-0.7075226268229184,0.5898372806826223,-0.3892347811418279,-0.7075226268229184
5031,train,1,2,125,0.244140625,3383.0,27.064,56.0,2218.5,162.68399,137.1755,740.565125,1303.12651829558,-0.00407679557800293,0.5391292681744787,485.7857302085046,255.7205208351232,741.5062510436278,-0.38096628583421877,-0.20244469736135806,-0.902153442363298,-0.38096628583421877,-0.20244469736135806,-0.902153442363298,True,25.557412607595353,25.557412607595353,-0.38096628583421877,-0.20244469736135806,-0.902153442363298,-0.38096628583421877,-0.20244469736135806,-0.902153442363298
5032,train,0,1,44,0.0859375,1110.0,25.227272727272727,35.0,1824.0,153.306,109.05759499289773,734.4142844460227,2395.20321368343,-0.056237134066495026,0.5704786098159467,189.84844428728056,189.84844428728056,379.6968885745611,-0.026572246555498516,-0.4535324709921828,-0.8908435403979301,0.0,0.0,0.0,False,27.0205620955676,,-0.026572246555498516,-0.4535324709921828,-0.8908435403979301,-0.026572246555498516,-0.4535324709921828,-0.8908435403979301
5033,train,0,1,53,0.103515625,1430.0,26.9811320754717,47.0,2060.0,162.40201,109.80426370872641,726.8828125,2139.127633653391,-0.07411872665837126,0.5721104992845676,245.20636294750128,245.20636294750128,490.41272589500255,0.032146285655400404,-0.5939409595145855,-0.8038661287362809,0.0,0.0,0.0,False,36.49910724721849,,0.032146285655400404,-0.5939409595145855,-0.8038661287362809,0.032146285655400404,-0.5939409595145855,-0.8038661287362809
5034,train,1,2,74,0.14453125,1825.0,24.66216216216216,32.0,1924.0,162.821,114.8104149070946,734.8646537162163,1787.8784039861187,-0.11681588920387062,0.6134305983724448,472.79114844676553,416.2056406675374,888.9967891143029,-0.3655605761614246,-0.7327854229608437,-0.5739259438748388,-0.3655605761614246,-0.7327854229608437,-0.5739259438748388,True,54.9755499616731,54.9755499616731,-0.3655605761614246,-0.7327854229608437,-0.5739259438748388,-0.3655605761614246,-0.7327854229608437,-0.5739259438748388
5035,train,2,3,143,0.279296875,3871.0,27.06993006993007,62.0,2264.0,162.851,142.39162204982517,743.983555506993,1195.1536241497827,0.09392890396651689,0.5244351087187686,5392.524015304947,2636.9355830567374,8029.459598361685,-0.1296405984782736,-0.6903152476363318,-0.711799251268913,-0.1296405984782736,-0.6903152476363318,-0.711799251268913,True,44.618503449019045,44.618503449019045,-0.1296405984782736,-0.6903152476363318,-0.711799251268913,-0.1296405984782736,-0.6903152476363318,-0.711799251268913
5036,train,0,1,71,0.138671875,1893.0,26.661971830985916,70.0,2076.0,153.52802,127.17946742957747,744.4931778169014,1855.4878737853296,0.02661785945086412,0.5164327756811505,1081.9475511400788,1081.9475511400788,2163.8951022801575,-0.2401021088225885,0.3418414548325352,-0.9085677724291797,0.0,0.0,0.0,False,24.6918273868505,,-0.2401021088225885,0.3418414548325352,-0.9085677724291797,-0.2401021088225885,0.3418414548325352,-0.9085677724291797
5037,train,2,3,76,0.1484375,1905.0,25.06578947368421,43.0,2150.0,162.146,107.08602102179276,730.0088404605264,1748.516763558239,-0.06154488262377287,0.5509021803894476,455.5517095914512,1.9382289357441629,457.48993852719536,0.11444719018531571,-0.08585364781164274,-0.9897125804071203,0.11444719018531571,-0.08585364781164274,-0.9897125804071203,True,8.22552971192637,8.22552971192637,0.11444719018531571,-0.08585364781164274,-0.9897125804071203,0.11444719018531571,-0.08585364781164274,-0.9897125804071203
5038,test,1,2,77,0.150390625,1935.0,25.12987012987013,46.0,2056.0,162.58,107.76275872564935,742.0316558441558,1763.724539804815,-0.1748265229262315,0.6685504653544863,10078.375635839508,119.64223172738886,10198.017867566896,-0.27283320188264815,-0.3370467646844669,-0.9010890757112727,-0.27283320188264815,-0.3370467646844669,-0.9010890757112727,True,25.698407307500016,25.698407307500016,-0.27283320188264815,-0.3370467646844669,-0.9010890757112727,-0.27283320188264815,-0.3370467646844669,-0.9010890757112727
5039,val,0,1,64,0.125,1657.0,25.890625,48.0,1944.0,162.23999,134.33868408203125,739.0205688476562,1955.3107144066319,-0.04857201874256134,0.5706562001682227,649.3255290398688,649.3255290398688,1298.6510580797376,0.5294184440665587,0.33916072781580064,-0.7776156581432762,0.0,0.0,0.0,False,38.95721725537443,,0.5294184440665587,0.33916072781580064,-0.7776156581432762,0.5294184440665587,0.33916072781580064,-0.7776156581432762
5040,train,0,1,75,0.146484375,1896.0,25.28,46.0,2344.0,153.58,103.38014322916666,735.8133333333334,1776.1879930366956,-0.06751888275146484,0.5716347215538091,259.5475932822711,259.5475932822711,519.0951865645422,0.4543379859697818,0.13175720354653644,-0.8810318006851506,0.0,0.0,0.0,False,28.232919519068677,,0.4543379859697818,0.13175720354653644,-0.8810318006851506,0.4543379859697818,0.13175720354653644,-0.8810318006851506
5041,train,0,1,29,0.056640625,663.0,22.862068965517242,30.0,1936.0,162.40302,75.46982758620689,733.5094288793103,2993.5307449720153,-0.28432405406031114,1.2578729801588608,725.5447452891506,725.5447452891506,1451.0894905783011,0.829752603200861,-0.07913022886753492,-0.5524934609212728,0.0,0.0,0.0,False,56.46175645408222,,0.829752603200861,-0.07913022886753492,-0.5524934609212728,0.829752603200861,-0.07913022886753492,-0.5524934609212728
5042,test,2,3,84,0.1640625,2121.0,25.25,35.0,1968.0,153.32501,81.60011509486607,730.2527901785714,1648.4036733797261,-0.09633143742879231,0.5769850329007903,2713.0979178760326,601.5262958004311,3314.6242136764636,0.069015007709626,0.90433010561691,-0.42121727028429035,0.069015007709626,0.90433010561691,-0.42121727028429035,True,65.08853727253155,65.08853727253155,0.069015007709626,0.90433010561691,-0.42121727028429035,0.069015007709626,0.90433010561691,-0.42121727028429035
5043,test,1,2,63,0.123046875,1532.0,24.317460317460316,35.0,2168.0,162.23999,88.77842881944444,732.7786458333334,1956.2903593801805,-0.18662979489281065,0.7440250769701019,958.630655706905,147.3158023494805,1105.9464580563856,-0.41447192481994133,0.5171226973304377,-0.7488638991443942,-0.41447192481994133,0.5171226973304377,-0.7488638991443942,True,41.507939060684315,41.507939060684315,-0.41447192481994133,0.5171226973304377,-0.7488638991443942,-0.41447192481994133,0.5171226973304377,-0.7488638991443942
5044,train,1,2,53,0.103515625,1425.0,26.88679245283019,41.0,1900.0,163.272,120.67818580483491,737.8780955188679,2171.504518084194,0.047439791121572816,0.4950044110474967,749.3040416956676,602.4618805725619,1351.7659222682296,0.27495762934956175,0.5703540860961093,-0.7740119627860675,0.27495762934956175,0.5703540860961093,-0.7740119627860675,True,39.28446060395801,39.28446060395801,0.27495762934956175,0.5703540860961093,-0.7740119627860675,0.27495762934956175,0.5703540860961093,-0.7740119627860675
5045,train,1,2,41,0.080078125,1086.0,26.48780487804878,54.0,1740.0,163.039,86.1756562023628,734.1719702743902,2488.4047133347417,-0.24993154479236138,1.0416991018082244,586.7572210742962,191.31944278466938,778.0766638589656,-0.24464143394767235,-0.37406398579082545,-0.894553913037279,-0.24464143394767235,-0.37406398579082545,-0.894553913037279,True,26.54881129390561,26.54881129390561,-0.24464143394767235,-0.37406398579082545,-0.894553913037279,-0.24464143394767235,-0.37406398579082545,-0.894553913037279
5046,train,0,1,30,0.05859375,719.0,23.966666666666665,32.0,1014.0,142.276,90.8748046875,732.5830729166667,2936.4553570886446,0.02713929812113444,0.5216842493909746,130.70994336989642,130.70994336989642,261.41988673979284,0.34648809862790453,0.09805302714812314,-0.9329156453700993,0.0,0.0,0.0,False,21.106029525399233,,0.34648809862790453,0.09805302714812314,-0.9329156453700993,0.34648809862790453,0.09805302714812314,-0.9329156453700993
5047,train,0,1,54,0.10546875,1345.0,24.90740740740741,38.0,1980.0,162.852,86.59313512731481,741.4874131944445,2159.4570480405637,-0.10609694763466164,0.6147514016492127,246.51417483596185,246.51417483596185,493.0283496719237,-0.3960433170923318,-0.36966700376983,-0.8405331625286055,0.0,0.0,0.0,False,32.803536838619046,,-0.3960433170923318,-0.36966700376983,-0.8405331625286055,-0.3960433170923318,-0.36966700376983,-0.8405331625286055
5048,train,1,2,116,0.2265625,3146.0,27.120689655172413,70.0,2272.0,143.322,125.34331223060344,744.0721982758621,1374.8268921108386,-0.08187542290523134,0.5554292687875518,2505.251218604111,113.19246823418483,2618.4436868382954,0.06646909484223824,-0.36459197177230773,-0.9287919861573065,0.06646909484223824,-0.36459197177230773,-0.9287919861573065,True,21.75271601299756,21.75271601299756,0.06646909484223824,-0.36459197177230773,-0.9287919861573065,0.06646909484223824,-0.36459197177230773,-0.9287919861573065
5049,train,2,3,63,0.123046875,1639.0,26.015873015873016,40.0,1770.0,135.264,92.06448412698413,734.039558531746,1959.659648167231,-0.021948382967994326,0.5588471547673787,2135.4876607951887,410.4751410371108,2545.9628018322996,0.21137182662652915,0.062269075129402225,-0.9754201726389984,0.21137182662652915,0.062269075129402225,-0.9754201726389984,True,12.729772846214473,12.729772846214473,0.21137182662652915,0.062269075129402225,-0.9754201726389984,0.21137182662652915,0.062269075129402225,-0.9754201726389984
5050,train,0,1,66,0.12890625,1733.0,26.257575757575758,38.0,1876.0,163.318,97.75793826941288,730.8436316287879,1899.8791649100235,-0.13151014212406043,0.6325098794402918,189.62122025750773,189.62122025750773,379.24244051501546,0.05196523887515154,-0.3634341915459641,-0.930169448199617,0.0,0.0,0.0,False,21.53875572839753,,0.05196523887515154,-0.3634341915459641,-0.930169448199617,0.05196523887515154,-0.3634341915459641,-0.930169448199617
5051,train,0,1,47,0.091796875,1144.0,24.340425531914892,39.0,2176.0,163.179,74.3475315824468,734.5659906914893,2310.5460382664432,-0.09446372377111557,0.6119096679594713,598.7976400276813,598.7976400276813,1197.5952800553625,-0.05593380510726511,-0.399719383622425,-0.9149294091910759,0.0,0.0,0.0,False,23.804295790614553,,-0.05593380510726511,-0.399719383622425,-0.9149294091910759,-0.05593380510726511,-0.399719383622425,-0.9149294091910759
5052,train,0,1,51,0.099609375,1290.0,25.294117647058822,62.0,1792.0,153.032,125.59463082107843,741.5177696078431,2229.430709643156,0.062316305497113395,0.5288366799956309,709.0334729655895,709.0334729655895,1418.066945931179,0.13735425009118735,0.7206731941435724,-0.6795321605522349,0.0,0.0,0.0,False,47.19290477223695,,0.13735425009118735,0.7206731941435724,-0.6795321605522349,0.13735425009118735,0.7206731941435724,-0.6795321605522349
5053,train,0,1,77,0.150390625,1950.0,25.324675324675326,52.0,2196.0,162.21199,116.8282518262987,736.5064935064935,1750.6049930210927,-0.027702582346928583,0.5311774897723474,1256.2338120302313,1256.2338120302313,2512.4676240604626,-0.02254128325504336,0.011195517479503684,-0.9996832252956843,0.0,0.0,0.0,False,1.4421961852350553,,-0.02254128325504336,0.011195517479503684,-0.9996832252956843,-0.02254128325504336,0.011195517479503684,-0.9996832252956843
5054,train,0,1,72,0.140625,1894.0,26.305555555555557,74.0,2024.0,163.32,87.26546902126736,744.0358072916666,1839.3363091594276,-0.0713388721148173,0.5607895101742069,754.1987294582931,754.1987294582931,1508.3974589165862,-0.20747505819309614,-0.47157454462134757,-0.8570714959050616,0.0,0.0,0.0,False,31.010656224098074,,-0.20747505819309614,-0.47157454462134757,-0.8570714959050616,-0.20747505819309614,-0.47157454462134757,-0.8570714959050616
5055,val,1,2,90,0.17578125,2225.0,24.72222222222222,49.0,2217.0,144.11,115.39811197916667,741.5865451388889,1605.865149260605,-0.006432716051737467,0.5250854608238668,1058.1953665893077,195.75652522414012,1253.951891813448,0.4774406026368487,0.16286095660240232,-0.8634389264842727,0.4774406026368487,0.16286095660240232,-0.8634389264842727,True,30.29507373343223,30.29507373343223,0.4774406026368487,0.16286095660240232,-0.8634389264842727,0.4774406026368487,0.16286095660240232,-0.8634389264842727
5056,train,2,3,150,0.29296875,3884.0,25.893333333333334,71.0,2368.0,153.49501,67.566015625,733.9473958333333,1140.239559980273,-0.11543752034505209,0.5638322999983526,2935.925456561065,26.269924554270574,2962.1953811153353,0.6677247927203185,-0.24445336860848144,-0.7031259856971392,0.6677247927203185,-0.24445336860848144,-0.7031259856971392,True,45.32165656914002,45.32165656914002,0.6677247927203185,-0.24445336860848144,-0.7031259856971392,0.6677247927203185,-0.24445336860848144,-0.7031259856971392
5057,train,0,1,75,0.146484375,1789.0,23.85333333333333,34.0,2504.0,163.448,96.92942708333334,742.626875,1792.6274495357516,-0.21751302083333332,0.7468867392557091,476.609386500497,476.609386500497,953.218773000994,0.03906835555320645,0.40472893057915194,-0.9136017493123709,0.0,0.0,0.0,False,23.992069127270966,,0.03906835555320645,0.40472893057915194,-0.9136017493123709,0.03906835555320645,0.40472893057915194,-0.9136017493123709
5058,train,0,1,50,0.09765625,1234.0,24.68,41.0,1768.0,161.924,112.38806640625,731.46,2223.4731884564508,-0.1809836196899414,0.7757212712777949,401.1189692081141,401.1189692081141,802.2379384162282,-0.14734762194622483,0.7254698529190686,-0.6722961927695095,0.0,0.0,0.0,False,47.75546561460941,,-0.14734762194622483,0.7254698529190686,-0.6722961927695095,-0.14734762194622483,0.7254698529190686,-0.6722961927695095
5059,train,2,3,122,0.23828125,2982.0,24.442622950819672,42.0,2216.0,162.998,122.27815221567623,741.2535860655738,1325.3690743774982,-0.03586880887140993,0.5313022517158705,6224.302172951848,446.2226415432846,6670.524814495132,0.5455202378507009,-0.022688516021756124,-0.8377904877330878,0.5455202378507009,-0.022688516021756124,-0.8377904877330878,True,33.092469178372994,33.092469178372994,0.5455202378507009,-0.022688516021756124,-0.8377904877330878,0.5455202378507009,-0.022688516021756124,-0.8377904877330878
5060,train,2,3,162,0.31640625,4507.0,27.820987654320987,68.0,2256.0,162.991,73.11330536265432,736.120563271605,1082.0512902593566,-0.09347222175127194,0.5487775001317334,2991.6002236384506,89.73630644381902,3081.3365300822697,-0.49657354224660255,-0.10016960555562002,-0.8621953185117007,-0.49657354224660255,-0.10016960555562002,-0.8621953185117007,True,30.436026022071026,30.436026022071026,-0.49657354224660255,-0.10016960555562002,-0.8621953185117007,-0.49657354224660255,-0.10016960555562002,-0.8621953185117007
